PROP_ADDR,OCC_CLS,PRIM_OCC,SEC_OCC,area,bg,geometry,res,mfh,ind,com,caf,gro,type,index_right,TRACT,BLKGRP
63 SAMMONS LANE,Residential,['Single Family Dwelling'],,2142.684,9501001,POINT (5869155.63556578 3866118.865840325),True,False,False,False,False,False,res,0,950100,1
631 EAST MAIN STREET,Industrial,['Light'],,14801.06,9502021,POINT (5851016.537433001 3855436.842539431),False,False,True,False,False,False,ind,14,950202,1
6314 BEAUTY ROAD,Residential,['Single Family Dwelling'],,1384.506,9501003,POINT (5872954.612213827 3841921.662819178),True,False,False,False,False,False,res,1,950100,3
632 LITTLE PETER CAVE ROAD,Residential,['Unclassified'],,1846.025,9501003,POINT (5878385.48961248 3838391.778376312),True,False,False,False,False,False,res,1,950100,3
6320 TOMAHAWK ROAD,Residential,['Single Family Dwelling'],,2472.344,9502023,POINT (5820969.461006606 3852436.1331989877),True,False,False,False,False,False,res,16,950202,3
633 COLLINS BRANCH,Residential,['Single Family Dwelling'],,3461.2619999999997,9502012,POINT (5860681.111562902 3838907.5449214038),True,False,False,False,False,False,res,18,950201,2
6335 MEATHOUSE ROAD,Residential,['Single Family Dwelling'],,4351.339,9503001,POINT (5861632.313770056 3808024.2350927084),True,False,False,False,False,False,res,3,950300,1
6344 BEAUTY ROAD,Residential,['Single Family Dwelling'],,1120.798,9501003,POINT (5873090.054409506 3841829.2310882914),True,False,False,False,False,False,res,1,950100,3
6348 MEATHOUSE ROAD,Residential,['Single Family Dwelling'],,1846.01,9502012,POINT (5861273.439136186 3807891.890688167),True,False,False,False,False,False,res,18,950201,2
635 LITTLE PETER CAVE ROAD,Residential,['Single Family Dwelling'],,593.3687,9501003,POINT (5878187.928632333 3837822.1918812613),True,False,False,False,False,False,res,1,950100,3
6357 BEAUTY ROAD,Residential,['Single Family Dwelling'],,2307.516,9501002,POINT (5873200.08634757 3841938.8059755205),True,False,False,False,False,False,res,2,950100,2
6363 ROCKCASTLE ROAD,Unclassified,['Retail Trade'],,14899.9949,9502022,POINT (5846614.054548348 3878651.014944477),False,False,False,False,True,False,caf,15,950202,2
6375 BEAUTY ROAD,Residential,['Single Family Dwelling'],,2768.9977,9501002,POINT (5873250.121664807 3841932.829979013),True,False,False,False,False,False,res,2,950100,2
6387 HODE ROAD,Residential,['Unclassified'],,2307.526,9501001,POINT (5872711.375648119 3870559.0872106785),True,False,False,False,False,False,res,0,950100,1
64 BLEVINS LOOP,Residential,['Single Family Dwelling'],,2175.65,9502023,POINT (5824169.928849738 3851790.24943479),True,False,False,False,False,False,res,16,950202,3
64 CHARLENE HUNT DRIVE,Residential,['Single Family Dwelling'],,1252.64,9502024,POINT (5838446.1117208265 3829420.311819821),True,False,False,False,False,False,res,17,950202,4
64 CLIFF SIDE DRIVE,Residential,['Manufactured Home'],,857.0911,9501003,POINT (5890675.634052491 3835640.3952137167),True,False,False,False,False,False,res,1,950100,3
64 DALTON CRUM ROAD,Residential,['Single Family Dwelling'],,1977.865,9502021,POINT (5857761.987810776 3874358.3269838216),True,False,False,False,False,False,res,14,950202,1
64 HOWARD SPENCE ROAD,Residential,['Manufactured Home'],,659.2941,9502024,POINT (5836622.412169484 3858707.7141412375),True,False,False,False,False,False,res,17,950202,4
64 KIRK MEMORIAL LANE,Residential,['Single Family Dwelling'],,1219.6752000000001,9502021,POINT (5849366.267289091 3871662.082296893),True,False,False,False,False,False,res,14,950202,1
64 MEGAN LANE,Residential,['Single Family Dwelling'],,2538.278,9502011,POINT (5853040.712323402 3828705.7011457263),True,False,False,False,False,False,res,19,950201,1
64 MOLLETT BRANCH,Residential,['Single Family Dwelling'],,2373.4570999999996,9502023,POINT (5829345.432446931 3845466.4641644354),True,False,False,False,False,False,res,16,950202,3
64 SALLEE ROAD,Residential,['Single Family Dwelling'],,1846.016,9502021,POINT (5851480.023985392 3886423.8164178273),True,False,False,False,False,False,res,14,950202,1
640 EAST MAIN STREET,Commercial,['Retail Trade'],,20602.8,9502011,POINT (5850839.401937948 3855157.144047866),False,False,False,True,False,False,com,19,950201,1
6400 HODE ROAD,Unclassified,['Retail Trade'],,3560.163,9501001,POINT (5872640.218012704 3870853.058595002),False,False,False,False,True,False,caf,0,950100,1
6401 ROCKCASTLE ROAD,Residential,['Single Family Dwelling'],,3362.395,9502022,POINT (5846446.891268293 3879181.736237988),True,False,False,False,False,False,res,15,950202,2
6407 BEAUTY ROAD,Residential,['Manufactured Home'],,2241.588,9501002,POINT (5873444.076828395 3841802.747508724),True,False,False,False,False,False,res,2,950100,2
641 POPLAR FORK,Residential,['Single Family Dwelling'],,2769.002,9501002,POINT (5873355.507282109 3847415.709318294),True,False,False,False,False,False,res,2,950100,2
642 CAMP BRANCH,Residential,['Single Family Dwelling'],,2142.696,9502011,POINT (5851944.711704788 3845121.3487155563),True,False,False,False,False,False,res,19,950201,1
642 JACK CASSADY BRANCH,Residential,['Single Family Dwelling'],,3823.8934,9502012,POINT (5859671.564327146 3833901.7033690605),True,False,False,False,False,False,res,18,950201,2
6421 ROCKCASTLE ROAD,Residential,['Single Family Dwelling'],,1714.149,9502022,POINT (5846453.953616898 3879277.706750252),True,False,False,False,False,False,res,15,950202,2
6429 BEAUTY ROAD,Residential,['Manufactured Home'],,1318.579,9501002,POINT (5873558.049470376 3841737.2075727293),True,False,False,False,False,False,res,2,950100,2
643 JONES FORK,Residential,['Single Family Dwelling'],,1582.275,9502011,POINT (5842387.038843048 3831401.5266287574),True,False,False,False,False,False,res,19,950201,1
644 CASSELL BRANCH,Residential,['Unclassified'],,1153.756,9502021,POINT (5847240.437421689 3865204.745265705),True,False,False,False,False,False,res,14,950202,1
645 COLLINS BRANCH,Residential,['Single Family Dwelling'],,1615.262,9502012,POINT (5860810.936734403 3839111.958364723),True,False,False,False,False,False,res,18,950201,2
645 COLLINS CREEK,Residential,['Single Family Dwelling'],,6757.715,9501003,POINT (5882840.547348515 3845100.015269781),True,False,False,False,False,False,res,1,950100,3
645 WEST MAIN STREET,Residential,['Single Family Dwelling'],,988.9434,9502024,POINT (5845398.860927666 3852816.6586245927),True,False,False,False,False,False,res,17,950202,4
6452 HODE ROAD,Residential,['Unclassified'],,3362.364,9501001,POINT (5872440.808731183 3870934.7857586453),True,False,False,False,False,False,res,0,950100,1
646 BUCK BRANCH,Residential,['Single Family Dwelling'],,4384.2802,9501003,POINT (5881655.939333847 3841075.1299869567),True,False,False,False,False,False,res,1,950100,3
646 HALLS BRANCH,Residential,['Manufactured Home'],,1384.509,9502023,POINT (5830277.652467529 3859556.799753463),True,False,False,False,False,False,res,16,950202,3
6469 ROCKCASTLE ROAD,Residential,['Single Family Dwelling'],,3230.528,9502022,POINT (5846563.815937869 3879650.8780665593),True,False,False,False,False,False,res,15,950202,2
647 FANNY CLARK DRIVE,Unclassified,['Retail Trade'],,1252.65,9503001,POINT (5878855.984644679 3827024.3708554343),False,False,False,False,True,False,caf,3,950300,1
647 WEST MAIN STREET,Residential,['Unclassified'],,3856.86,9502024,POINT (5844832.319243294 3855146.332272138),True,False,False,False,False,False,res,17,950202,4
6476 MEATHOUSE ROAD,Residential,['Manufactured Home'],,2307.516,9502012,POINT (5861113.020601761 3807212.4985451926),True,False,False,False,False,False,res,18,950201,2
6479 RIVER FRONT ROAD,Residential,['Manufactured Home'],,4384.2834,9503001,POINT (5900705.423954516 3830337.151087083),True,False,False,False,False,False,res,3,950300,1
6481 ROCKCASTLE ROAD,Residential,['Single Family Dwelling'],,3164.618,9502022,POINT (5846759.784819892 3879657.4540935457),True,False,False,False,False,False,res,15,950202,2
6489 BEAUTY ROAD,Residential,['Manufactured Home'],,2703.093,9501002,POINT (5873866.78822007 3841458.8679431546),True,False,False,False,False,False,res,2,950100,2
65 BABE DELONG ROAD,Residential,['Single Family Dwelling'],,5735.8226,9502024,POINT (5838876.33100419 3832651.4747304753),True,False,False,False,False,False,res,17,950202,4
65 CHARLIE MAYNARD ROAD,Residential,['Single Family Dwelling'],,2703.0749,9501003,POINT (5872394.559541924 3842047.0436564656),True,False,False,False,False,False,res,1,950100,3
65 DYE BOTTOM,Residential,['Manufactured Home'],,1648.23,9503001,POINT (5864010.744404399 3819751.81375971),True,False,False,False,False,False,res,3,950300,1
65 FIREHOUSE LANE,Residential,['Manufactured Home'],,3164.585,9501001,POINT (5882670.653715312 3847881.5489311907),True,False,False,False,False,False,res,0,950100,1
65 GLENN ROAD,Residential,['Manufactured Home'],,2142.691,9502011,POINT (5853233.036115384 3828299.671783772),True,False,False,False,False,False,res,19,950201,1
65 JACK CASSADY BRANCH,Residential,['Manufactured Home'],,3428.298,9502012,POINT (5858895.635558169 3836917.615011972),True,False,False,False,False,False,res,18,950201,2
65 JAMES CHARLES DRIVE,Unclassified,['Retail Trade'],,1714.148,9502021,POINT (5858443.910670107 3872769.8971348186),False,False,False,False,True,False,caf,14,950202,1
65 MEADOWS LANE,Residential,['Single Family Dwelling'],,4516.114,9501002,POINT (5870276.929674119 3862237.6050984906),True,False,False,False,False,False,res,2,950100,2
65 OLLIE DRIVE,Residential,['Single Family Dwelling'],,4582.074,9502024,POINT (5847331.184431383 3852617.7008222975),True,False,False,False,False,False,res,17,950202,4
65 OTTO DRIVE,Commercial,['Retail Trade'],,5142.452,9502011,POINT (5847085.296043193 3847303.708353),False,False,False,True,False,False,com,19,950201,1
65 SISCO CEMETERY ROAD,Residential,['Manufactured Home'],,1186.72,9502024,POINT (5830485.188553787 3850373.9226796757),True,False,False,False,False,False,res,17,950202,4
65 SYCAMORE ESTATE,Residential,['Single Family Dwelling'],,2225.097,9502021,POINT (5844162.923200455 3859337.481280537),True,False,False,False,False,False,res,14,950202,1
65 WARD TRAILER PARK ROAD,Residential,['Unclassified'],,923.0078,9501001,POINT (5880996.506976994 3863376.1777454014),True,False,False,False,False,False,res,0,950100,1
65 YOUNG ESTATE,Residential,['Single Family Dwelling'],,3131.627,9502011,POINT (5853720.193330541 3847097.993966569),True,False,False,False,False,False,res,19,950201,1
650 TRACE RIDGE,Unclassified,['Unclassified'],,593.3685,9502023,POINT (5812689.380766893 3844141.370296053),False,False,False,True,False,False,com,16,950202,3
6500 HIGHWAY 645,Commercial,['Medical Office/Clinic'],,12015.57,9502011,POINT (5847200.565833471 3847921.9158894084),False,False,False,True,False,False,com,19,950201,1
6507 RIVER FRONT ROAD,Residential,['Single Family Dwelling'],,1714.15,9503001,POINT (5900850.6196229635 3830270.162491925),True,False,False,False,False,False,res,3,950300,1
6507 ROCKCASTLE ROAD,Residential,['Single Family Dwelling'],,2142.686,9502022,POINT (5846880.8072011685 3879647.369281874),True,False,False,False,False,False,res,15,950202,2
651 FROG POND ROAD,Residential,['Single Family Dwelling'],,2109.721,9501003,POINT (5873559.882805338 3830991.2967290236),True,False,False,False,False,False,res,1,950100,3
652 NORTH WOLF CREEK,Residential,['Single Family Dwelling'],,2307.514,9503001,POINT (5876625.65931001 3826955.6995295216),True,False,False,False,False,False,res,3,950300,1
652 PREECE ROAD,Unclassified,['Retail Trade'],,1483.414,9502011,POINT (5847378.643243572 3840974.2143369843),False,False,False,False,True,False,caf,19,950201,1
6527 HODE ROAD,Residential,['Single Family Dwelling'],,2373.417,9501001,POINT (5871892.458916714 3870360.4232219276),True,False,False,False,False,False,res,0,950100,1
653 CAMP BRANCH,Residential,['Unclassified'],,2505.302,9502011,POINT (5852260.678492135 3845077.01930943),True,False,False,False,False,False,res,19,950201,1
653 LITTLE ROCKCASTLE ROAD,Residential,['Single Family Dwelling'],,1714.15,9501003,POINT (5868706.615884323 3839710.0443854406),True,False,False,False,False,False,res,1,950100,3
653 OLD MIDDLE FORK,Residential,['Single Family Dwelling'],,2966.786,9502011,POINT (5847569.147316182 3852156.657266255),True,False,False,False,False,False,res,19,950201,1
6534 TOMAHAWK ROAD,Residential,['Single Family Dwelling'],,527.4365,9502023,POINT (5820300.943407022 3851546.879481531),True,False,False,False,False,False,res,16,950202,3
6537 HODE ROAD,Residential,['Single Family Dwelling'],,1054.864,9501001,POINT (5871846.07248772 3870506.3945060284),True,False,False,False,False,False,res,0,950100,1
6550 TOMAHAWK ROAD,Residential,['Single Family Dwelling'],,922.9999,9502023,POINT (5820250.259075297 3851504.995607887),True,False,False,False,False,False,res,16,950202,3
6558 TOMAHAWK ROAD,Residential,['Single Family Dwelling'],,1631.736,9502023,POINT (5820245.464681108 3851595.147407787),True,False,False,False,False,False,res,16,950202,3
656 LITTLE LAUREL CREEK,Residential,['Single Family Dwelling'],,1977.8791,9502022,POINT (5842781.9888870455 3884202.942764226),True,False,False,False,False,False,res,15,950202,2
656 NORTH WOLF CREEK,Residential,['Single Family Dwelling'],,659.2886,9503001,POINT (5876682.689183852 3826936.009145958),True,False,False,False,False,False,res,3,950300,1
656 SPENCE BRANCH,Residential,['Unclassified'],,2900.852,9502022,POINT (5833588.8827969795 3875248.9864491215),True,False,False,False,False,False,res,15,950202,2
657 FANNY CLARK DRIVE,Residential,['Unclassified'],,3296.4443,9503001,POINT (5878980.679323833 3827079.788389028),True,False,False,False,False,False,res,3,950300,1
6573 ROCKCASTLE ROAD,Residential,['Single Family Dwelling'],,1582.293,9502022,POINT (5847207.987868108 3879580.192815289),True,False,False,False,False,False,res,15,950202,2
658 MIDDLE FORK DAVIS BRANCH,Residential,['Manufactured Home'],,3032.724,9502024,POINT (5838546.572765168 3840029.67406441),True,False,False,False,False,False,res,17,950202,4
6585 RIVER FRONT ROAD,Residential,['Single Family Dwelling'],,2175.643,9503001,POINT (5901265.215581343 3830254.5911728023),True,False,False,False,False,False,res,3,950300,1
6595 RIVER FRONT ROAD,Residential,['Unclassified'],,1846.016,9503001,POINT (5901358.068580638 3830223.1370811276),True,False,False,False,False,False,res,3,950300,1
6598 PIGEON ROOST ROAD,Unclassified,['Retail Trade'],,988.9293,9503001,POINT (5880623.297137124 3798685.2236341867),False,False,False,False,True,False,caf,3,950300,1
66 CASSELL BRANCH,Residential,['Manufactured Home'],,2818.4611999999997,9502021,POINT (5844439.513419971 3864167.3906445224),True,False,False,False,False,False,res,14,950202,1
66 CRISP FITZPATRICK PLACE,Residential,['Single Family Dwelling'],,3790.9,9502022,POINT (5835022.8203518875 3866178.699888152),True,False,False,False,False,False,res,15,950202,2
66 CRUM BRANCH,Residential,['Unclassified'],,5208.392,9502011,POINT (5844696.197181642 3840599.4666985446),True,False,False,False,False,False,res,19,950201,1
66 FIELDS TRAILER COURT,Residential,['Unclassified'],,1186.731,9502023,POINT (5832837.161346348 3858785.1185682877),True,False,False,False,False,False,res,16,950202,3
66 HONEYSUCKLE LANE,Residential,['Manufactured Home'],,2109.718,9502024,POINT (5838708.674011488 3833041.0534338434),True,False,False,False,False,False,res,17,950202,4
66 JARRETT TRAILER PARK,Residential,['Single Family Dwelling'],,1186.729,9502024,POINT (5841031.373530782 3840096.52005637),True,False,False,False,False,False,res,17,950202,4
66 LUSTER LANE,Residential,['Manufactured Home'],,3296.4665999999997,9503001,POINT (5873754.966396422 3825069.1005236623),True,False,False,False,False,False,res,3,950300,1
66 MELVIN LANE,Residential,['Single Family Dwelling'],,4697.437,9501001,POINT (5875650.930680754 3868294.8710158966),True,False,False,False,False,False,res,0,950100,1
66 MUSIC LANE,Residential,['Single Family Dwelling'],,4384.271,9501002,POINT (5868362.57211605 3864858.0626586434),True,False,False,False,False,False,res,2,950100,2
66 NICHOLS STREET,Residential,['Single Family Dwelling'],,4285.404,9502021,POINT (5846304.815013897 3856627.030279931),True,False,False,False,False,False,res,14,950202,1
66 PARK PLACE,Commercial,['Retail Trade'],,10548.64,9502022,POINT (5845609.40057066 3855744.1184322727),False,False,False,False,True,False,caf,15,950202,2
66 SAMMONS LANE,Residential,['Single Family Dwelling'],,1961.374,9501001,POINT (5869261.660314753 3865978.981792131),True,False,False,False,False,False,res,0,950100,1
